Id	FunctionName	Annotation
hsa03000	Transcription_factors	YBX2
hsa03000	Transcription_factors	YBX3
hsa03000	Transcription_factors	YY1
hsa03000	Transcription_factors	ZBTB18
hsa03000	Transcription_factors	ZBTB2
hsa03000	Transcription_factors	ZBTB42
hsa03000	Transcription_factors	ZBTB5
hsa03000	Transcription_factors	ZBTB7A
hsa03000	Transcription_factors	ZBTB7B
hsa03000	Transcription_factors	ZBTB7C
hsa03000	Transcription_factors	ZEB1
hsa03000	Transcription_factors	ZEB2
hsa03000	Transcription_factors	ZFHX2
hsa03000	Transcription_factors	ZFHX3
hsa03000	Transcription_factors	ZFHX4
hsa03000	Transcription_factors	ZFP1
hsa03000	Transcription_factors	ZFP14
hsa03000	Transcription_factors	ZFP28
hsa03000	Transcription_factors	ZFP30
hsa03000	Transcription_factors	ZFP37
hsa03000	Transcription_factors	ZFP57
hsa03000	Transcription_factors	ZFP69
hsa03000	Transcription_factors	ZFP69B
hsa03000	Transcription_factors	ZFP82
hsa03000	Transcription_factors	ZFP90
hsa03000	Transcription_factors	ZFPM1
hsa03000	Transcription_factors	ZFPM2
hsa03000	Transcription_factors	ZGLP1
hsa03000	Transcription_factors	ZIC1
hsa03000	Transcription_factors	ZIC2
hsa03000	Transcription_factors	ZIC4
hsa03000	Transcription_factors	ZIC5
hsa03000	Transcription_factors	ZIK1
hsa03000	Transcription_factors	ZIM2
hsa03000	Transcription_factors	ZIM3
hsa03000	Transcription_factors	ZKSCAN1
hsa03000	Transcription_factors	ZKSCAN2
hsa03000	Transcription_factors	ZKSCAN3
hsa03000	Transcription_factors	ZKSCAN4
hsa03000	Transcription_factors	ZKSCAN5
hsa03000	Transcription_factors	ZKSCAN7
hsa03000	Transcription_factors	ZKSCAN8
hsa03000	Transcription_factors	ZNF10
hsa03000	Transcription_factors	ZNF100
hsa03000	Transcription_factors	ZNF101
hsa03000	Transcription_factors	ZNF107
hsa03000	Transcription_factors	ZNF112
hsa03000	Transcription_factors	ZNF114
hsa03000	Transcription_factors	ZNF12
hsa03000	Transcription_factors	ZNF124
hsa03000	Transcription_factors	ZNF132
hsa03000	Transcription_factors	ZNF133
hsa03000	Transcription_factors	ZNF135
hsa03000	Transcription_factors	ZNF136
hsa03000	Transcription_factors	ZNF14
hsa03000	Transcription_factors	ZNF140
hsa03000	Transcription_factors	ZNF141
hsa03000	Transcription_factors	ZNF154
hsa03000	Transcription_factors	ZNF155
hsa03000	Transcription_factors	ZNF160
hsa03000	Transcription_factors	ZNF165
hsa03000	Transcription_factors	ZNF169
hsa03000	Transcription_factors	ZNF17
hsa03000	Transcription_factors	ZNF174
hsa03000	Transcription_factors	ZNF175
hsa03000	Transcription_factors	ZNF177
hsa03000	Transcription_factors	ZNF18
hsa03000	Transcription_factors	ZNF180
hsa03000	Transcription_factors	ZNF181
hsa03000	Transcription_factors	ZNF184
hsa03000	Transcription_factors	ZNF189
hsa03000	Transcription_factors	ZNF19
hsa03000	Transcription_factors	ZNF195
hsa03000	Transcription_factors	ZNF197
hsa03000	Transcription_factors	ZNF20
hsa03000	Transcription_factors	ZNF200
hsa03000	Transcription_factors	ZNF202
hsa03000	Transcription_factors	ZNF205
hsa03000	Transcription_factors	ZNF208
hsa03000	Transcription_factors	ZNF211
hsa03000	Transcription_factors	ZNF212
hsa03000	Transcription_factors	ZNF213
hsa03000	Transcription_factors	ZNF214
hsa03000	Transcription_factors	ZNF215
hsa03000	Transcription_factors	ZNF221
hsa03000	Transcription_factors	ZNF222
hsa03000	Transcription_factors	ZNF223
hsa03000	Transcription_factors	ZNF224
hsa03000	Transcription_factors	ZNF225
hsa03000	Transcription_factors	ZNF226
hsa03000	Transcription_factors	ZNF227
hsa03000	Transcription_factors	ZNF23
hsa03000	Transcription_factors	ZNF230
hsa03000	Transcription_factors	ZNF232
hsa03000	Transcription_factors	ZNF233
hsa03000	Transcription_factors	ZNF234
hsa03000	Transcription_factors	ZNF235
hsa03000	Transcription_factors	ZNF24
hsa03000	Transcription_factors	ZNF248
hsa03000	Transcription_factors	ZNF25
hsa03000	Transcription_factors	ZNF250
hsa03000	Transcription_factors	ZNF251
hsa03000	Transcription_factors	ZNF253
hsa03000	Transcription_factors	ZNF254
hsa03000	Transcription_factors	ZNF256
hsa03000	Transcription_factors	ZNF257
hsa03000	Transcription_factors	ZNF26
hsa03000	Transcription_factors	ZNF263
hsa03000	Transcription_factors	ZNF264
hsa03000	Transcription_factors	ZNF267
hsa03000	Transcription_factors	ZNF268
hsa03000	Transcription_factors	ZNF273
hsa03000	Transcription_factors	ZNF274
hsa03000	Transcription_factors	ZNF282
hsa03000	Transcription_factors	ZNF283
hsa03000	Transcription_factors	ZNF284
hsa03000	Transcription_factors	ZNF285
hsa03000	Transcription_factors	ZNF286A
hsa03000	Transcription_factors	ZNF287
hsa03000	Transcription_factors	ZNF3
hsa03000	Transcription_factors	ZNF30
hsa03000	Transcription_factors	ZNF300
hsa03000	Transcription_factors	ZNF302
hsa03000	Transcription_factors	ZNF304
hsa03000	Transcription_factors	ZNF311
hsa03000	Transcription_factors	ZNF317
hsa03000	Transcription_factors	ZNF320
hsa03000	Transcription_factors	ZNF324
hsa03000	Transcription_factors	ZNF324B
hsa03000	Transcription_factors	ZNF331
hsa03000	Transcription_factors	ZNF333
hsa03000	Transcription_factors	ZNF334
hsa03000	Transcription_factors	ZNF337
hsa03000	Transcription_factors	ZNF33A
hsa03000	Transcription_factors	ZNF33B
hsa03000	Transcription_factors	ZNF34
hsa03000	Transcription_factors	ZNF343
hsa03000	Transcription_factors	ZNF347
hsa03000	Transcription_factors	ZNF350
hsa03000	Transcription_factors	ZNF354A
hsa03000	Transcription_factors	ZNF354B
hsa03000	Transcription_factors	ZNF354C
hsa03000	Transcription_factors	ZNF362
hsa03000	Transcription_factors	ZNF37A
hsa03000	Transcription_factors	ZNF382
hsa03000	Transcription_factors	ZNF383
hsa03000	Transcription_factors	ZNF384
hsa03000	Transcription_factors	ZNF394
hsa03000	Transcription_factors	ZNF396
hsa03000	Transcription_factors	ZNF397
hsa03000	Transcription_factors	ZNF398
hsa03000	Transcription_factors	ZNF404
hsa03000	Transcription_factors	ZNF415
hsa03000	Transcription_factors	ZNF416
hsa03000	Transcription_factors	ZNF417
hsa03000	Transcription_factors	ZNF418
hsa03000	Transcription_factors	ZNF419
hsa03000	Transcription_factors	ZNF420
hsa03000	Transcription_factors	ZNF423
hsa03000	Transcription_factors	ZNF425
hsa03000	Transcription_factors	ZNF426
hsa03000	Transcription_factors	ZNF429
hsa03000	Transcription_factors	ZNF43
hsa03000	Transcription_factors	ZNF430
hsa03000	Transcription_factors	ZNF431
hsa03000	Transcription_factors	ZNF432
hsa03000	Transcription_factors	ZNF433
hsa03000	Transcription_factors	ZNF436
hsa03000	Transcription_factors	ZNF439
hsa03000	Transcription_factors	ZNF44
hsa03000	Transcription_factors	ZNF440
hsa03000	Transcription_factors	ZNF442
hsa03000	Transcription_factors	ZNF443
hsa03000	Transcription_factors	ZNF444
hsa03000	Transcription_factors	ZNF445
hsa03000	Transcription_factors	ZNF446
hsa03000	Transcription_factors	ZNF45
hsa03000	Transcription_factors	ZNF454
hsa03000	Transcription_factors	ZNF460
hsa03000	Transcription_factors	ZNF461
hsa03000	Transcription_factors	ZNF468
hsa03000	Transcription_factors	ZNF470
hsa03000	Transcription_factors	ZNF471
hsa03000	Transcription_factors	ZNF473
hsa03000	Transcription_factors	ZNF479
hsa03000	Transcription_factors	ZNF480
hsa03000	Transcription_factors	ZNF483
hsa03000	Transcription_factors	ZNF484
hsa03000	Transcription_factors	ZNF486
hsa03000	Transcription_factors	ZNF490
hsa03000	Transcription_factors	ZNF492
hsa03000	Transcription_factors	ZNF496
hsa03000	Transcription_factors	ZNF500
hsa03000	Transcription_factors	ZNF506
hsa03000	Transcription_factors	ZNF510
hsa03000	Transcription_factors	ZNF514
hsa03000	Transcription_factors	ZNF516
hsa03000	Transcription_factors	ZNF517
hsa03000	Transcription_factors	ZNF519
hsa03000	Transcription_factors	ZNF527
hsa03000	Transcription_factors	ZNF528
hsa03000	Transcription_factors	ZNF529
hsa03000	Transcription_factors	ZNF530
hsa03000	Transcription_factors	ZNF534
hsa03000	Transcription_factors	ZNF540
hsa03000	Transcription_factors	ZNF543
hsa03000	Transcription_factors	ZNF544
hsa03000	Transcription_factors	ZNF546
hsa03000	Transcription_factors	ZNF547
hsa03000	Transcription_factors	ZNF548
hsa03000	Transcription_factors	ZNF549
hsa03000	Transcription_factors	ZNF550
hsa03000	Transcription_factors	ZNF551
hsa03000	Transcription_factors	ZNF552
hsa03000	Transcription_factors	ZNF554
hsa03000	Transcription_factors	ZNF555
hsa03000	Transcription_factors	ZNF556
hsa03000	Transcription_factors	ZNF557
hsa03000	Transcription_factors	ZNF558
hsa03000	Transcription_factors	ZNF559
hsa03000	Transcription_factors	ZNF560
hsa03000	Transcription_factors	ZNF561
hsa03000	Transcription_factors	ZNF562
hsa03000	Transcription_factors	ZNF563
hsa03000	Transcription_factors	ZNF564
hsa03000	Transcription_factors	ZNF565
hsa03000	Transcription_factors	ZNF566
hsa03000	Transcription_factors	ZNF567
hsa03000	Transcription_factors	ZNF568
hsa03000	Transcription_factors	ZNF569
hsa03000	Transcription_factors	ZNF57
hsa03000	Transcription_factors	ZNF570
hsa03000	Transcription_factors	ZNF571
hsa03000	Transcription_factors	ZNF577
hsa03000	Transcription_factors	ZNF582
hsa03000	Transcription_factors	ZNF583
hsa03000	Transcription_factors	ZNF584
hsa03000	Transcription_factors	ZNF585A
hsa03000	Transcription_factors	ZNF585B
hsa03000	Transcription_factors	ZNF587
hsa03000	Transcription_factors	ZNF589
hsa03000	Transcription_factors	ZNF596
hsa03000	Transcription_factors	ZNF597
hsa03000	Transcription_factors	ZNF599
hsa03000	Transcription_factors	ZNF600
hsa03000	Transcription_factors	ZNF605
hsa03000	Transcription_factors	ZNF606
hsa03000	Transcription_factors	ZNF607
hsa03000	Transcription_factors	ZNF610
hsa03000	Transcription_factors	ZNF611
hsa03000	Transcription_factors	ZNF613
hsa03000	Transcription_factors	ZNF614
hsa03000	Transcription_factors	ZNF615
hsa03000	Transcription_factors	ZNF616
hsa03000	Transcription_factors	ZNF619
hsa03000	Transcription_factors	ZNF620
hsa03000	Transcription_factors	ZNF621
hsa03000	Transcription_factors	ZNF623
hsa03000	Transcription_factors	ZNF624
hsa03000	Transcription_factors	ZNF627
hsa03000	Transcription_factors	ZNF641
hsa03000	Transcription_factors	ZNF649
hsa03000	Transcription_factors	ZNF662
hsa03000	Transcription_factors	ZNF665
hsa03000	Transcription_factors	ZNF667
hsa03000	Transcription_factors	ZNF669
hsa03000	Transcription_factors	ZNF671
hsa03000	Transcription_factors	ZNF675
hsa03000	Transcription_factors	ZNF676
hsa03000	Transcription_factors	ZNF677
hsa03000	Transcription_factors	ZNF679
hsa03000	Transcription_factors	ZNF680
hsa03000	Transcription_factors	ZNF682
hsa03000	Transcription_factors	ZNF684
hsa03000	Transcription_factors	ZNF688
hsa03000	Transcription_factors	ZNF689
hsa03000	Transcription_factors	ZNF699
hsa03000	Transcription_factors	ZNF7
hsa03000	Transcription_factors	ZNF700
hsa03000	Transcription_factors	ZNF701
hsa03000	Transcription_factors	ZNF705A
hsa03000	Transcription_factors	ZNF705D
hsa03000	Transcription_factors	ZNF707
hsa03000	Transcription_factors	ZNF708
hsa03000	Transcription_factors	ZNF709
hsa03000	Transcription_factors	ZNF713
hsa03000	Transcription_factors	ZNF714
hsa03000	Transcription_factors	ZNF716
hsa03000	Transcription_factors	ZNF717
hsa03000	Transcription_factors	ZNF721
hsa03000	Transcription_factors	ZNF726
hsa03000	Transcription_factors	ZNF729
hsa03000	Transcription_factors	ZNF730
hsa03000	Transcription_factors	ZNF736
hsa03000	Transcription_factors	ZNF737
hsa03000	Transcription_factors	ZNF74
hsa03000	Transcription_factors	ZNF746
hsa03000	Transcription_factors	ZNF749
hsa03000	Transcription_factors	ZNF75A
hsa03000	Transcription_factors	ZNF763
hsa03000	Transcription_factors	ZNF764
hsa03000	Transcription_factors	ZNF765
hsa03000	Transcription_factors	ZNF766
hsa03000	Transcription_factors	ZNF768
hsa03000	Transcription_factors	ZNF77
hsa03000	Transcription_factors	ZNF772
hsa03000	Transcription_factors	ZNF773
hsa03000	Transcription_factors	ZNF777
hsa03000	Transcription_factors	ZNF778
hsa03000	Transcription_factors	ZNF780A
hsa03000	Transcription_factors	ZNF780B
hsa03000	Transcription_factors	ZNF782
hsa03000	Transcription_factors	ZNF783
hsa03000	Transcription_factors	ZNF785
hsa03000	Transcription_factors	ZNF786
hsa03000	Transcription_factors	ZNF79
hsa03000	Transcription_factors	ZNF790
hsa03000	Transcription_factors	ZNF791
hsa03000	Transcription_factors	ZNF792
hsa03000	Transcription_factors	ZNF793
hsa03000	Transcription_factors	ZNF799
hsa03000	Transcription_factors	ZNF813
hsa03000	Transcription_factors	ZNF814
hsa03000	Transcription_factors	ZNF816
hsa03000	Transcription_factors	ZNF823
hsa03000	Transcription_factors	ZNF829
hsa03000	Transcription_factors	ZNF83
hsa03000	Transcription_factors	ZNF836
hsa03000	Transcription_factors	ZNF84
hsa03000	Transcription_factors	ZNF841
hsa03000	Transcription_factors	ZNF845
hsa03000	Transcription_factors	ZNF846
hsa03000	Transcription_factors	ZNF85
hsa03000	Transcription_factors	ZNF850
hsa03000	Transcription_factors	ZNF853
hsa03000	Transcription_factors	ZNF860
hsa03000	Transcription_factors	ZNF878
hsa03000	Transcription_factors	ZNF879
hsa03000	Transcription_factors	ZNF891
hsa03000	Transcription_factors	ZNF90
hsa03000	Transcription_factors	ZNF91
hsa03000	Transcription_factors	ZNF93
hsa03000	Transcription_factors	ZNF98
hsa03000	Transcription_factors	ZNF99
hsa03000	Transcription_factors	ZSCAN1
hsa03000	Transcription_factors	ZSCAN10
hsa03000	Transcription_factors	ZSCAN12
hsa03000	Transcription_factors	ZSCAN16
hsa03000	Transcription_factors	ZSCAN18
hsa03000	Transcription_factors	ZSCAN2
hsa03000	Transcription_factors	ZSCAN20
hsa03000	Transcription_factors	ZSCAN21
hsa03000	Transcription_factors	ZSCAN22
hsa03000	Transcription_factors	ZSCAN23
hsa03000	Transcription_factors	ZSCAN25
hsa03000	Transcription_factors	ZSCAN29
hsa03000	Transcription_factors	ZSCAN30
hsa03000	Transcription_factors	ZSCAN31
hsa03000	Transcription_factors	ZSCAN32
hsa03000	Transcription_factors	ZSCAN4
hsa03000	Transcription_factors	ZSCAN5A
hsa03000	Transcription_factors	ZSCAN5B
hsa03000	Transcription_factors	ZSCAN9
hsa03008	Ribosome_biogenesis_in_eukaryotes	BMS1
hsa03008	Ribosome_biogenesis_in_eukaryotes	CIRH1A
hsa03008	Ribosome_biogenesis_in_eukaryotes	CSNK2A1
hsa03008	Ribosome_biogenesis_in_eukaryotes	CSNK2A2
hsa03008	Ribosome_biogenesis_in_eukaryotes	CSNK2A3
hsa03008	Ribosome_biogenesis_in_eukaryotes	CSNK2B
hsa03008	Ribosome_biogenesis_in_eukaryotes	DROSHA
hsa03008	Ribosome_biogenesis_in_eukaryotes	EFTUD1
hsa03008	Ribosome_biogenesis_in_eukaryotes	EIF6
hsa03008	Ribosome_biogenesis_in_eukaryotes	EMG1
hsa03008	Ribosome_biogenesis_in_eukaryotes	FBL
hsa03008	Ribosome_biogenesis_in_eukaryotes	FBLL1
hsa03008	Ribosome_biogenesis_in_eukaryotes	FCF1
hsa03008	Ribosome_biogenesis_in_eukaryotes	GAR1
hsa03008	Ribosome_biogenesis_in_eukaryotes	GNL2
hsa03008	Ribosome_biogenesis_in_eukaryotes	GNL3
hsa03008	Ribosome_biogenesis_in_eukaryotes	GTPBP4
hsa03008	Ribosome_biogenesis_in_eukaryotes	HEATR1
hsa03008	Ribosome_biogenesis_in_eukaryotes	IMP3
hsa03008	Ribosome_biogenesis_in_eukaryotes	IMP4
hsa03008	Ribosome_biogenesis_in_eukaryotes	LSG1
hsa03008	Ribosome_biogenesis_in_eukaryotes	MDN1
hsa03008	Ribosome_biogenesis_in_eukaryotes	MPHOSPH10
hsa03008	Ribosome_biogenesis_in_eukaryotes	NAT10
hsa03008	Ribosome_biogenesis_in_eukaryotes	NHP2
hsa03008	Ribosome_biogenesis_in_eukaryotes	NHP2L1
hsa03008	Ribosome_biogenesis_in_eukaryotes	NMD3
hsa03008	Ribosome_biogenesis_in_eukaryotes	NOB1
hsa03008	Ribosome_biogenesis_in_eukaryotes	NOL6
hsa03008	Ribosome_biogenesis_in_eukaryotes	NOP10
hsa03008	Ribosome_biogenesis_in_eukaryotes	NOP56
hsa03008	Ribosome_biogenesis_in_eukaryotes	NOP58
hsa03008	Ribosome_biogenesis_in_eukaryotes	NVL
hsa03008	Ribosome_biogenesis_in_eukaryotes	NXF1
hsa03008	Ribosome_biogenesis_in_eukaryotes	NXT1
hsa03008	Ribosome_biogenesis_in_eukaryotes	POP1
hsa03008	Ribosome_biogenesis_in_eukaryotes	POP4
hsa03008	Ribosome_biogenesis_in_eukaryotes	POP5
hsa03008	Ribosome_biogenesis_in_eukaryotes	POP7
hsa03008	Ribosome_biogenesis_in_eukaryotes	PWP2
hsa03008	Ribosome_biogenesis_in_eukaryotes	RAN
hsa03008	Ribosome_biogenesis_in_eukaryotes	RBM28
hsa03008	Ribosome_biogenesis_in_eukaryotes	RCL1
hsa03008	Ribosome_biogenesis_in_eukaryotes	REXO1
hsa03008	Ribosome_biogenesis_in_eukaryotes	REXO2
hsa03008	Ribosome_biogenesis_in_eukaryotes	RIOK1
hsa03008	Ribosome_biogenesis_in_eukaryotes	RIOK2
hsa03008	Ribosome_biogenesis_in_eukaryotes	RPP25
hsa03008	Ribosome_biogenesis_in_eukaryotes	RPP25L
hsa03008	Ribosome_biogenesis_in_eukaryotes	RPP30
hsa03008	Ribosome_biogenesis_in_eukaryotes	RPP38
hsa03008	Ribosome_biogenesis_in_eukaryotes	RPP40
hsa03008	Ribosome_biogenesis_in_eukaryotes	RRP7A
hsa03008	Ribosome_biogenesis_in_eukaryotes	SBDS
hsa03008	Ribosome_biogenesis_in_eukaryotes	SPATA5
hsa03008	Ribosome_biogenesis_in_eukaryotes	TAF9
hsa03008	Ribosome_biogenesis_in_eukaryotes	TBL3
hsa03008	Ribosome_biogenesis_in_eukaryotes	TCOF1
hsa03008	Ribosome_biogenesis_in_eukaryotes	UTP14C
hsa03008	Ribosome_biogenesis_in_eukaryotes	UTP15
hsa03008	Ribosome_biogenesis_in_eukaryotes	UTP18
hsa03008	Ribosome_biogenesis_in_eukaryotes	UTP6
hsa03008	Ribosome_biogenesis_in_eukaryotes	WDR3
hsa03008	Ribosome_biogenesis_in_eukaryotes	WDR36
hsa03008	Ribosome_biogenesis_in_eukaryotes	WDR43
hsa03008	Ribosome_biogenesis_in_eukaryotes	WDR75
hsa03008	Ribosome_biogenesis_in_eukaryotes	XPO1
hsa03008	Ribosome_biogenesis_in_eukaryotes	XRN1
hsa03008	Ribosome_biogenesis_in_eukaryotes	XRN2
hsa03009	Ribosome_biogenesis	AAMP
hsa03009	Ribosome_biogenesis	ABCE1
hsa03009	Ribosome_biogenesis	ABCF2
hsa03009	Ribosome_biogenesis	ABT1
hsa03009	Ribosome_biogenesis	ATP8A1
hsa03009	Ribosome_biogenesis	ATP8A2
hsa03009	Ribosome_biogenesis	BCCIP
hsa03009	Ribosome_biogenesis	BMS1
hsa03009	Ribosome_biogenesis	BRIX1
hsa03009	Ribosome_biogenesis	BYSL
hsa03009	Ribosome_biogenesis	C7orf60
hsa03009	Ribosome_biogenesis	CCDC86
hsa03009	Ribosome_biogenesis	CEBPZ
hsa03009	Ribosome_biogenesis	CIRH1A
hsa03009	Ribosome_biogenesis	CMSS1
hsa03009	Ribosome_biogenesis	CSNK2A1
hsa03009	Ribosome_biogenesis	CSNK2A2
hsa03009	Ribosome_biogenesis	CSNK2A3
hsa03009	Ribosome_biogenesis	CSNK2B
hsa03009	Ribosome_biogenesis	DBR1
hsa03009	Ribosome_biogenesis	DCAF13
hsa03009	Ribosome_biogenesis	DDX10
hsa03009	Ribosome_biogenesis	DDX18
hsa03009	Ribosome_biogenesis	DDX21
hsa03009	Ribosome_biogenesis	DDX24
hsa03009	Ribosome_biogenesis	DDX27
hsa03009	Ribosome_biogenesis	DDX28
hsa03009	Ribosome_biogenesis	DDX31
hsa03009	Ribosome_biogenesis	DDX47
hsa03009	Ribosome_biogenesis	DDX49
hsa03009	Ribosome_biogenesis	DDX5
hsa03009	Ribosome_biogenesis	DDX51
hsa03009	Ribosome_biogenesis	DDX54
hsa03009	Ribosome_biogenesis	DDX55
hsa03009	Ribosome_biogenesis	DDX56
hsa03009	Ribosome_biogenesis	DHX15
hsa03009	Ribosome_biogenesis	DHX33
hsa03009	Ribosome_biogenesis	DHX37
hsa03009	Ribosome_biogenesis	DIEXF
hsa03009	Ribosome_biogenesis	DIMT1
hsa03009	Ribosome_biogenesis	DNAJC21
hsa03009	Ribosome_biogenesis	DROSHA
hsa03009	Ribosome_biogenesis	DUSP12
hsa03009	Ribosome_biogenesis	DXO
hsa03009	Ribosome_biogenesis	EBNA1BP2
