Id	Annotation	FunctionName
hsa00190	UQCR10	Oxidative_phosphorylation
hsa00190	UQCR11	Oxidative_phosphorylation
hsa00190	UQCRB	Oxidative_phosphorylation
hsa00190	UQCRC1	Oxidative_phosphorylation
hsa00190	UQCRC2	Oxidative_phosphorylation
hsa00190	UQCRFS1	Oxidative_phosphorylation
hsa00190	UQCRH	Oxidative_phosphorylation
hsa00190	UQCRQ	Oxidative_phosphorylation
hsa00199	CYP11A1	Cytochrome_P450
hsa00199	CYP11B1	Cytochrome_P450
hsa00199	CYP11B2	Cytochrome_P450
hsa00199	CYP17A1	Cytochrome_P450
hsa00199	CYP19A1	Cytochrome_P450
hsa00199	CYP1A1	Cytochrome_P450
hsa00199	CYP1A2	Cytochrome_P450
hsa00199	CYP1B1	Cytochrome_P450
hsa00199	CYP20A1	Cytochrome_P450
hsa00199	CYP21A2	Cytochrome_P450
hsa00199	CYP24A1	Cytochrome_P450
hsa00199	CYP26A1	Cytochrome_P450
hsa00199	CYP26B1	Cytochrome_P450
hsa00199	CYP26C1	Cytochrome_P450
hsa00199	CYP27A1	Cytochrome_P450
hsa00199	CYP27B1	Cytochrome_P450
hsa00199	CYP27C1	Cytochrome_P450
hsa00199	CYP2A13	Cytochrome_P450
hsa00199	CYP2A6	Cytochrome_P450
hsa00199	CYP2A7	Cytochrome_P450
hsa00199	CYP2B6	Cytochrome_P450
hsa00199	CYP2C18	Cytochrome_P450
hsa00199	CYP2C19	Cytochrome_P450
hsa00199	CYP2C8	Cytochrome_P450
hsa00199	CYP2C9	Cytochrome_P450
hsa00199	CYP2D6	Cytochrome_P450
hsa00199	CYP2E1	Cytochrome_P450
hsa00199	CYP2F1	Cytochrome_P450
hsa00199	CYP2J2	Cytochrome_P450
hsa00199	CYP2R1	Cytochrome_P450
hsa00199	CYP2S1	Cytochrome_P450
hsa00199	CYP2U1	Cytochrome_P450
hsa00199	CYP2W1	Cytochrome_P450
hsa00199	CYP39A1	Cytochrome_P450
hsa00199	CYP3A4	Cytochrome_P450
hsa00199	CYP3A43	Cytochrome_P450
hsa00199	CYP3A5	Cytochrome_P450
hsa00199	CYP3A7	Cytochrome_P450
hsa00199	CYP46A1	Cytochrome_P450
hsa00199	CYP4A11	Cytochrome_P450
hsa00199	CYP4A22	Cytochrome_P450
hsa00199	CYP4B1	Cytochrome_P450
hsa00199	CYP4F11	Cytochrome_P450
hsa00199	CYP4F12	Cytochrome_P450
hsa00199	CYP4F2	Cytochrome_P450
hsa00199	CYP4F22	Cytochrome_P450
hsa00199	CYP4F3	Cytochrome_P450
hsa00199	CYP4V2	Cytochrome_P450
hsa00199	CYP4X1	Cytochrome_P450
hsa00199	CYP4Z1	Cytochrome_P450
hsa00199	CYP51A1	Cytochrome_P450
hsa00199	CYP7A1	Cytochrome_P450
hsa00199	CYP7B1	Cytochrome_P450
hsa00199	CYP8B1	Cytochrome_P450
hsa00199	PTGIS	Cytochrome_P450
hsa00199	TBXAS1	Cytochrome_P450
hsa00220	ACY1	Arginine_biosynthesis
hsa00220	ARG1	Arginine_biosynthesis
hsa00220	ARG2	Arginine_biosynthesis
hsa00220	ASL	Arginine_biosynthesis
hsa00220	ASS1	Arginine_biosynthesis
hsa00220	CPS1	Arginine_biosynthesis
hsa00220	GLS	Arginine_biosynthesis
hsa00220	GLS2	Arginine_biosynthesis
hsa00220	GLUD1	Arginine_biosynthesis
hsa00220	GLUL	Arginine_biosynthesis
hsa00220	GOT1	Arginine_biosynthesis
hsa00220	GOT2	Arginine_biosynthesis
hsa00220	GPT	Arginine_biosynthesis
hsa00220	GPT2	Arginine_biosynthesis
hsa00220	NAGS	Arginine_biosynthesis
hsa00220	NOS1	Arginine_biosynthesis
hsa00220	NOS2	Arginine_biosynthesis
hsa00220	NOS3	Arginine_biosynthesis
hsa00230	ADA	Purine_metabolism
hsa00230	ADCY1	Purine_metabolism
hsa00230	ADCY10	Purine_metabolism
hsa00230	ADCY2	Purine_metabolism
hsa00230	ADCY3	Purine_metabolism
hsa00230	ADCY4	Purine_metabolism
hsa00230	ADCY5	Purine_metabolism
hsa00230	ADCY6	Purine_metabolism
hsa00230	ADCY7	Purine_metabolism
hsa00230	ADCY8	Purine_metabolism
hsa00230	ADCY9	Purine_metabolism
hsa00230	ADK	Purine_metabolism
hsa00230	ADPRM	Purine_metabolism
hsa00230	ADSL	Purine_metabolism
hsa00230	ADSS	Purine_metabolism
hsa00230	ADSSL1	Purine_metabolism
hsa00230	AK1	Purine_metabolism
hsa00230	AK2	Purine_metabolism
hsa00230	AK3	Purine_metabolism
hsa00230	AK4	Purine_metabolism
hsa00230	AK5	Purine_metabolism
hsa00230	AK7	Purine_metabolism
hsa00230	AK8	Purine_metabolism
hsa00230	AK9	Purine_metabolism
hsa00230	ALLC	Purine_metabolism
hsa00230	AMPD1	Purine_metabolism
hsa00230	AMPD2	Purine_metabolism
hsa00230	AMPD3	Purine_metabolism
hsa00230	APRT	Purine_metabolism
hsa00230	ATIC	Purine_metabolism
hsa00230	CANT1	Purine_metabolism
hsa00230	CECR1	Purine_metabolism
hsa00230	DCK	Purine_metabolism
hsa00230	DGUOK	Purine_metabolism
hsa00230	ENPP1	Purine_metabolism
hsa00230	ENPP3	Purine_metabolism
hsa00230	ENPP4	Purine_metabolism
hsa00230	ENTPD1	Purine_metabolism
hsa00230	ENTPD2	Purine_metabolism
hsa00230	ENTPD3	Purine_metabolism
hsa00230	ENTPD4	Purine_metabolism
hsa00230	ENTPD5	Purine_metabolism
hsa00230	ENTPD6	Purine_metabolism
hsa00230	ENTPD8	Purine_metabolism
hsa00230	FHIT	Purine_metabolism
hsa00230	GART	Purine_metabolism
hsa00230	GDA	Purine_metabolism
hsa00230	GMPR	Purine_metabolism
hsa00230	GMPR2	Purine_metabolism
hsa00230	GMPS	Purine_metabolism
hsa00230	GUCY1A2	Purine_metabolism
hsa00230	GUCY1A3	Purine_metabolism
hsa00230	GUCY1B3	Purine_metabolism
hsa00230	GUCY2C	Purine_metabolism
hsa00230	GUCY2D	Purine_metabolism
hsa00230	GUK1	Purine_metabolism
hsa00230	HDDC3	Purine_metabolism
hsa00230	IMPDH1	Purine_metabolism
hsa00230	IMPDH2	Purine_metabolism
hsa00230	ITPA	Purine_metabolism
hsa00230	NME1	Purine_metabolism
hsa00230	NME1-NME2	Purine_metabolism
hsa00230	NME3	Purine_metabolism
hsa00230	NME4	Purine_metabolism
hsa00230	NME6	Purine_metabolism
hsa00230	NME7	Purine_metabolism
hsa00230	NPR1	Purine_metabolism
hsa00230	NPR2	Purine_metabolism
hsa00230	NT5C	Purine_metabolism
hsa00230	NT5C1A	Purine_metabolism
hsa00230	NT5C1B	Purine_metabolism
hsa00230	NT5C2	Purine_metabolism
hsa00230	NT5C3A	Purine_metabolism
hsa00230	NT5C3B	Purine_metabolism
hsa00230	NT5E	Purine_metabolism
hsa00230	NT5M	Purine_metabolism
hsa00230	NTPCR	Purine_metabolism
hsa00230	NUDT16	Purine_metabolism
hsa00230	NUDT2	Purine_metabolism
hsa00230	NUDT5	Purine_metabolism
hsa00230	NUDT9	Purine_metabolism
hsa00230	PAICS	Purine_metabolism
hsa00230	PAPSS1	Purine_metabolism
hsa00230	PAPSS2	Purine_metabolism
hsa00230	PDE10A	Purine_metabolism
hsa00230	PDE11A	Purine_metabolism
hsa00230	PDE1A	Purine_metabolism
hsa00230	PDE1B	Purine_metabolism
hsa00230	PDE1C	Purine_metabolism
hsa00230	PDE2A	Purine_metabolism
hsa00230	PDE3A	Purine_metabolism
hsa00230	PDE3B	Purine_metabolism
hsa00230	PDE4A	Purine_metabolism
hsa00230	PDE4B	Purine_metabolism
hsa00230	PDE4C	Purine_metabolism
hsa00230	PDE4D	Purine_metabolism
hsa00230	PDE5A	Purine_metabolism
hsa00230	PDE6A	Purine_metabolism
hsa00230	PDE6B	Purine_metabolism
hsa00230	PDE6C	Purine_metabolism
hsa00230	PDE6D	Purine_metabolism
hsa00230	PDE6G	Purine_metabolism
hsa00230	PDE6H	Purine_metabolism
hsa00230	PDE7A	Purine_metabolism
hsa00230	PDE7B	Purine_metabolism
hsa00230	PDE8A	Purine_metabolism
hsa00230	PDE8B	Purine_metabolism
hsa00230	PDE9A	Purine_metabolism
hsa00230	PFAS	Purine_metabolism
hsa00230	PGM1	Purine_metabolism
hsa00230	PGM2	Purine_metabolism
hsa00230	PKLR	Purine_metabolism
hsa00230	PKM	Purine_metabolism
hsa00230	PNP	Purine_metabolism
hsa00230	PPAT	Purine_metabolism
hsa00230	PRPS1L1	Purine_metabolism
hsa00230	PRUNE	Purine_metabolism
hsa00230	RRM1	Purine_metabolism
hsa00230	RRM2	Purine_metabolism
hsa00230	RRM2B	Purine_metabolism
hsa00230	TAF9	Purine_metabolism
hsa00230	URAD	Purine_metabolism
hsa00230	XDH	Purine_metabolism
hsa00232	CYP1A2	Caffeine_metabolism
hsa00232	CYP2A6	Caffeine_metabolism
hsa00232	NAT1	Caffeine_metabolism
hsa00232	NAT2	Caffeine_metabolism
hsa00232	XDH	Caffeine_metabolism
hsa00240	AK9	Pyrimidine_metabolism
hsa00240	CAD	Pyrimidine_metabolism
hsa00240	CANT1	Pyrimidine_metabolism
hsa00240	CDA	Pyrimidine_metabolism
hsa00240	CMPK1	Pyrimidine_metabolism
hsa00240	CMPK2	Pyrimidine_metabolism
hsa00240	CTPS1	Pyrimidine_metabolism
hsa00240	DCK	Pyrimidine_metabolism
hsa00240	DCTD	Pyrimidine_metabolism
hsa00240	DCTPP1	Pyrimidine_metabolism
hsa00240	DHODH	Pyrimidine_metabolism
hsa00240	DPYD	Pyrimidine_metabolism
hsa00240	DPYS	Pyrimidine_metabolism
hsa00240	DTYMK	Pyrimidine_metabolism
hsa00240	DUT	Pyrimidine_metabolism
hsa00240	ENPP1	Pyrimidine_metabolism
hsa00240	ENPP3	Pyrimidine_metabolism
hsa00240	ENTPD1	Pyrimidine_metabolism
hsa00240	ENTPD3	Pyrimidine_metabolism
hsa00240	ENTPD4	Pyrimidine_metabolism
hsa00240	ENTPD5	Pyrimidine_metabolism
hsa00240	ENTPD6	Pyrimidine_metabolism
hsa00240	ENTPD8	Pyrimidine_metabolism
hsa00240	NME1	Pyrimidine_metabolism
hsa00240	NME1-NME2	Pyrimidine_metabolism
hsa00240	NME3	Pyrimidine_metabolism
hsa00240	NME4	Pyrimidine_metabolism
hsa00240	NME6	Pyrimidine_metabolism
hsa00240	NME7	Pyrimidine_metabolism
hsa00240	NT5C	Pyrimidine_metabolism
hsa00240	NT5C1A	Pyrimidine_metabolism
hsa00240	NT5C1B	Pyrimidine_metabolism
hsa00240	NT5C2	Pyrimidine_metabolism
hsa00240	NT5C3A	Pyrimidine_metabolism
hsa00240	NT5C3B	Pyrimidine_metabolism
hsa00240	NT5E	Pyrimidine_metabolism
hsa00240	NT5M	Pyrimidine_metabolism
hsa00240	NUDT2	Pyrimidine_metabolism
hsa00240	PNP	Pyrimidine_metabolism
hsa00240	RRM1	Pyrimidine_metabolism
hsa00240	RRM2	Pyrimidine_metabolism
hsa00240	RRM2B	Pyrimidine_metabolism
hsa00240	TK1	Pyrimidine_metabolism
hsa00240	TK2	Pyrimidine_metabolism
hsa00240	TYMP	Pyrimidine_metabolism
hsa00240	TYMS	Pyrimidine_metabolism
hsa00240	UCK1	Pyrimidine_metabolism
hsa00240	UCK2	Pyrimidine_metabolism
hsa00240	UCKL1	Pyrimidine_metabolism
hsa00240	UMPS	Pyrimidine_metabolism
hsa00240	UPB1	Pyrimidine_metabolism
hsa00240	UPP1	Pyrimidine_metabolism
hsa00240	UPP2	Pyrimidine_metabolism
hsa00250	ABAT	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ADSL	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ADSS	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ADSSL1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	AGXT	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	AGXT2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ALDH4A1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ALDH5A1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ASL	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ASNS	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ASPA	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ASRGL1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	ASS1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	CAD	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	CPS1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	DDO	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	FOLH1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GAD1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GAD2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GFPT1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GFPT2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GLS	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GLS2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GLUD1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GLUL	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GOT1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GOT2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GPT	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	GPT2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	IL4I1	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	NAT8L	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	NIT2	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	PPAT	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	RIMKLA	Alanine,_aspartate_and_glutamate_metabolism
hsa00250	RIMKLB	Alanine,_aspartate_and_glutamate_metabolism
hsa00260	AGXT	Glycine,_serine_and_threonine_metabolism
hsa00260	AGXT2	Glycine,_serine_and_threonine_metabolism
hsa00260	ALAS1	Glycine,_serine_and_threonine_metabolism
hsa00260	ALDH7A1	Glycine,_serine_and_threonine_metabolism
hsa00260	AMT	Glycine,_serine_and_threonine_metabolism
hsa00260	AOC2	Glycine,_serine_and_threonine_metabolism
hsa00260	AOC3	Glycine,_serine_and_threonine_metabolism
hsa00260	BHMT	Glycine,_serine_and_threonine_metabolism
hsa00260	BPGM	Glycine,_serine_and_threonine_metabolism
hsa00260	CBS	Glycine,_serine_and_threonine_metabolism
hsa00260	CHDH	Glycine,_serine_and_threonine_metabolism
hsa00260	CTH	Glycine,_serine_and_threonine_metabolism
hsa00260	DAO	Glycine,_serine_and_threonine_metabolism
hsa00260	DLD	Glycine,_serine_and_threonine_metabolism
hsa00260	DMGDH	Glycine,_serine_and_threonine_metabolism
hsa00260	GAMT	Glycine,_serine_and_threonine_metabolism
hsa00260	GATM	Glycine,_serine_and_threonine_metabolism
hsa00260	GCAT	Glycine,_serine_and_threonine_metabolism
hsa00260	GCSH	Glycine,_serine_and_threonine_metabolism
hsa00260	GLDC	Glycine,_serine_and_threonine_metabolism
hsa00260	GLYCTK	Glycine,_serine_and_threonine_metabolism
hsa00260	GNMT	Glycine,_serine_and_threonine_metabolism
hsa00260	GRHPR	Glycine,_serine_and_threonine_metabolism
hsa00260	PGAM1	Glycine,_serine_and_threonine_metabolism
hsa00260	PGAM2	Glycine,_serine_and_threonine_metabolism
hsa00260	PHGDH	Glycine,_serine_and_threonine_metabolism
hsa00260	PIPOX	Glycine,_serine_and_threonine_metabolism
hsa00260	PSAT1	Glycine,_serine_and_threonine_metabolism
hsa00260	PSPH	Glycine,_serine_and_threonine_metabolism
hsa00260	SARDH	Glycine,_serine_and_threonine_metabolism
hsa00260	SDS	Glycine,_serine_and_threonine_metabolism
hsa00260	SDSL	Glycine,_serine_and_threonine_metabolism
hsa00260	SHMT1	Glycine,_serine_and_threonine_metabolism
hsa00260	SHMT2	Glycine,_serine_and_threonine_metabolism
hsa00260	SRR	Glycine,_serine_and_threonine_metabolism
hsa00270	ADI1	Cysteine_and_methionine_metabolism
hsa00270	AGXT2	Cysteine_and_methionine_metabolism
hsa00270	AHCY	Cysteine_and_methionine_metabolism
hsa00270	AHCYL1	Cysteine_and_methionine_metabolism
hsa00270	AHCYL2	Cysteine_and_methionine_metabolism
hsa00270	AMD1	Cysteine_and_methionine_metabolism
hsa00270	APIP	Cysteine_and_methionine_metabolism
hsa00270	BCAT1	Cysteine_and_methionine_metabolism
hsa00270	BCAT2	Cysteine_and_methionine_metabolism
hsa00270	BHMT	Cysteine_and_methionine_metabolism
hsa00270	BHMT2	Cysteine_and_methionine_metabolism
hsa00270	CBS	Cysteine_and_methionine_metabolism
hsa00270	CCBL1	Cysteine_and_methionine_metabolism
hsa00270	CCBL2	Cysteine_and_methionine_metabolism
hsa00270	CDO1	Cysteine_and_methionine_metabolism
hsa00270	CTH	Cysteine_and_methionine_metabolism
hsa00270	DNMT1	Cysteine_and_methionine_metabolism
hsa00270	DNMT3A	Cysteine_and_methionine_metabolism
hsa00270	DNMT3B	Cysteine_and_methionine_metabolism
hsa00270	ENOPH1	Cysteine_and_methionine_metabolism
hsa00270	GCLC	Cysteine_and_methionine_metabolism
hsa00270	GCLM	Cysteine_and_methionine_metabolism
hsa00270	GOT1	Cysteine_and_methionine_metabolism
hsa00270	GOT2	Cysteine_and_methionine_metabolism
hsa00270	GSS	Cysteine_and_methionine_metabolism
hsa00270	IL4I1	Cysteine_and_methionine_metabolism
hsa00270	LDHA	Cysteine_and_methionine_metabolism
hsa00270	LDHAL6A	Cysteine_and_methionine_metabolism
hsa00270	LDHAL6B	Cysteine_and_methionine_metabolism
hsa00270	LDHB	Cysteine_and_methionine_metabolism
hsa00270	LDHC	Cysteine_and_methionine_metabolism
hsa00270	MAT1A	Cysteine_and_methionine_metabolism
hsa00270	MAT2A	Cysteine_and_methionine_metabolism
hsa00270	MAT2B	Cysteine_and_methionine_metabolism
hsa00270	MDH1	Cysteine_and_methionine_metabolism
hsa00270	MDH2	Cysteine_and_methionine_metabolism
hsa00270	MPST	Cysteine_and_methionine_metabolism
hsa00270	MRI1	Cysteine_and_methionine_metabolism
hsa00270	MTAP	Cysteine_and_methionine_metabolism
hsa00270	MTR	Cysteine_and_methionine_metabolism
hsa00270	PHGDH	Cysteine_and_methionine_metabolism
hsa00270	PSAT1	Cysteine_and_methionine_metabolism
hsa00270	SDS	Cysteine_and_methionine_metabolism
hsa00270	SDSL	Cysteine_and_methionine_metabolism
hsa00270	SRM	Cysteine_and_methionine_metabolism
hsa00270	TAT	Cysteine_and_methionine_metabolism
hsa00270	TST	Cysteine_and_methionine_metabolism
hsa00280	AACS	Valine,_leucine_and_isoleucine_degradation
hsa00280	ABAT	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACAA1	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACAA2	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACAD8	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACADM	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACADS	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACADSB	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACAT1	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACAT2	Valine,_leucine_and_isoleucine_degradation
hsa00280	ACSF3	Valine,_leucine_and_isoleucine_degradation
hsa00280	AGXT2	Valine,_leucine_and_isoleucine_degradation
hsa00280	ALDH1B1	Valine,_leucine_and_isoleucine_degradation
hsa00280	ALDH2	Valine,_leucine_and_isoleucine_degradation
hsa00280	ALDH3A2	Valine,_leucine_and_isoleucine_degradation
hsa00280	ALDH6A1	Valine,_leucine_and_isoleucine_degradation
hsa00280	ALDH7A1	Valine,_leucine_and_isoleucine_degradation
hsa00280	ALDH9A1	Valine,_leucine_and_isoleucine_degradation
hsa00280	AOX1	Valine,_leucine_and_isoleucine_degradation
hsa00280	AUH	Valine,_leucine_and_isoleucine_degradation
hsa00280	BCAT1	Valine,_leucine_and_isoleucine_degradation
hsa00280	BCAT2	Valine,_leucine_and_isoleucine_degradation
hsa00280	BCKDHA	Valine,_leucine_and_isoleucine_degradation
hsa00280	BCKDHB	Valine,_leucine_and_isoleucine_degradation
hsa00280	DBT	Valine,_leucine_and_isoleucine_degradation
hsa00280	DLD	Valine,_leucine_and_isoleucine_degradation
hsa00280	ECHS1	Valine,_leucine_and_isoleucine_degradation
hsa00280	EHHADH	Valine,_leucine_and_isoleucine_degradation
hsa00280	HADH	Valine,_leucine_and_isoleucine_degradation
hsa00280	HADHA	Valine,_leucine_and_isoleucine_degradation
hsa00280	HADHB	Valine,_leucine_and_isoleucine_degradation
hsa00280	HIBADH	Valine,_leucine_and_isoleucine_degradation
hsa00280	HIBCH	Valine,_leucine_and_isoleucine_degradation
hsa00280	HMGCL	Valine,_leucine_and_isoleucine_degradation
hsa00280	HMGCLL1	Valine,_leucine_and_isoleucine_degradation
hsa00280	HMGCS1	Valine,_leucine_and_isoleucine_degradation
hsa00280	HMGCS2	Valine,_leucine_and_isoleucine_degradation
hsa00280	IL4I1	Valine,_leucine_and_isoleucine_degradation
hsa00280	IVD	Valine,_leucine_and_isoleucine_degradation
hsa00280	MCCC1	Valine,_leucine_and_isoleucine_degradation
hsa00280	MCCC2	Valine,_leucine_and_isoleucine_degradation
hsa00280	MCEE	Valine,_leucine_and_isoleucine_degradation
hsa00280	MUT	Valine,_leucine_and_isoleucine_degradation
hsa00280	OXCT1	Valine,_leucine_and_isoleucine_degradation
hsa00280	OXCT2	Valine,_leucine_and_isoleucine_degradation
hsa00280	PCCA	Valine,_leucine_and_isoleucine_degradation
hsa00280	PCCB	Valine,_leucine_and_isoleucine_degradation
hsa00290	BCAT1	Valine,_leucine_and_isoleucine_biosynthesis
hsa00290	BCAT2	Valine,_leucine_and_isoleucine_biosynthesis
hsa00290	SDS	Valine,_leucine_and_isoleucine_biosynthesis
hsa00290	SDSL	Valine,_leucine_and_isoleucine_biosynthesis
hsa00310	AADAT	Lysine_degradation
hsa00310	AASS	Lysine_degradation
hsa00310	ACAT1	Lysine_degradation
hsa00310	ACAT2	Lysine_degradation
hsa00310	ALDH1B1	Lysine_degradation
hsa00310	ALDH2	Lysine_degradation
hsa00310	ALDH3A2	Lysine_degradation
hsa00310	ALDH7A1	Lysine_degradation
hsa00310	ALDH9A1	Lysine_degradation
hsa00310	ASH1L	Lysine_degradation
hsa00310	BBOX1	Lysine_degradation
hsa00310	CAMKMT	Lysine_degradation
hsa00310	COLGALT1	Lysine_degradation
hsa00310	COLGALT2	Lysine_degradation
hsa00310	DHTKD1	Lysine_degradation
hsa00310	DLD	Lysine_degradation
hsa00310	DLST	Lysine_degradation
hsa00310	DOT1L	Lysine_degradation
hsa00310	ECHS1	Lysine_degradation
hsa00310	EHHADH	Lysine_degradation
hsa00310	EHMT1	Lysine_degradation
hsa00310	EHMT2	Lysine_degradation
hsa00310	EZH1	Lysine_degradation
hsa00310	EZH2	Lysine_degradation
hsa00310	GCDH	Lysine_degradation
hsa00310	HADH	Lysine_degradation
hsa00310	HADHA	Lysine_degradation
hsa00310	HYKK	Lysine_degradation
hsa00310	KMT2A	Lysine_degradation
hsa00310	KMT2B	Lysine_degradation
hsa00310	KMT2C	Lysine_degradation
hsa00310	KMT2D	Lysine_degradation
hsa00310	KMT2E	Lysine_degradation
hsa00310	NSD1	Lysine_degradation
hsa00310	PHYKPL	Lysine_degradation
hsa00310	PIPOX	Lysine_degradation
hsa00310	PLOD1	Lysine_degradation
hsa00310	PLOD2	Lysine_degradation
hsa00310	PLOD3	Lysine_degradation
hsa00310	PRDM2	Lysine_degradation
hsa00310	PRDM6	Lysine_degradation
hsa00310	PRDM7	Lysine_degradation
hsa00310	PRDM9	Lysine_degradation
hsa00310	SETD1A	Lysine_degradation
hsa00310	SETD1B	Lysine_degradation
hsa00310	SETD2	Lysine_degradation
hsa00310	SETD7	Lysine_degradation
hsa00310	SETD8	Lysine_degradation
hsa00310	SETDB1	Lysine_degradation
hsa00310	SETDB2	Lysine_degradation
hsa00310	SETMAR	Lysine_degradation
hsa00310	SMYD1	Lysine_degradation
hsa00310	SMYD2	Lysine_degradation
hsa00310	SMYD3	Lysine_degradation
hsa00310	SUV39H2	Lysine_degradation
hsa00310	SUV420H1	Lysine_degradation
hsa00310	SUV420H2	Lysine_degradation
hsa00310	WHSC1	Lysine_degradation
hsa00310	WHSC1L1	Lysine_degradation
hsa00330	ADC	Arginine_and_proline_metabolism
hsa00330	AGMAT	Arginine_and_proline_metabolism
hsa00330	ALDH18A1	Arginine_and_proline_metabolism
hsa00330	ALDH1B1	Arginine_and_proline_metabolism
hsa00330	ALDH2	Arginine_and_proline_metabolism
hsa00330	ALDH3A2	Arginine_and_proline_metabolism
hsa00330	ALDH4A1	Arginine_and_proline_metabolism
hsa00330	ALDH7A1	Arginine_and_proline_metabolism
hsa00330	ALDH9A1	Arginine_and_proline_metabolism
hsa00330	AMD1	Arginine_and_proline_metabolism
hsa00330	AOC1	Arginine_and_proline_metabolism
hsa00330	ARG1	Arginine_and_proline_metabolism
hsa00330	ARG2	Arginine_and_proline_metabolism
hsa00330	CARNS1	Arginine_and_proline_metabolism
hsa00330	CKB	Arginine_and_proline_metabolism
hsa00330	CKM	Arginine_and_proline_metabolism
hsa00330	CKMT1A	Arginine_and_proline_metabolism
hsa00330	CKMT1B	Arginine_and_proline_metabolism
hsa00330	CKMT2	Arginine_and_proline_metabolism
hsa00330	CNDP1	Arginine_and_proline_metabolism
hsa00330	CNDP2	Arginine_and_proline_metabolism
hsa00330	DAO	Arginine_and_proline_metabolism
hsa00330	GAMT	Arginine_and_proline_metabolism
hsa00330	GATM	Arginine_and_proline_metabolism
hsa00330	GOT1	Arginine_and_proline_metabolism
hsa00330	GOT2	Arginine_and_proline_metabolism
hsa00330	HOGA1	Arginine_and_proline_metabolism
hsa00330	L3HYPDH	Arginine_and_proline_metabolism
hsa00330	LAP3	Arginine_and_proline_metabolism
hsa00330	NOS1	Arginine_and_proline_metabolism
hsa00330	NOS2	Arginine_and_proline_metabolism
hsa00330	NOS3	Arginine_and_proline_metabolism
hsa00330	OAT	Arginine_and_proline_metabolism
hsa00330	ODC1	Arginine_and_proline_metabolism
hsa00330	P4HA1	Arginine_and_proline_metabolism
hsa00330	P4HA2	Arginine_and_proline_metabolism
hsa00330	P4HA3	Arginine_and_proline_metabolism
hsa00330	PRODH	Arginine_and_proline_metabolism
hsa00330	PRODH2	Arginine_and_proline_metabolism
hsa00330	PYCR1	Arginine_and_proline_metabolism
hsa00330	PYCR2	Arginine_and_proline_metabolism
hsa00330	PYCRL	Arginine_and_proline_metabolism
hsa00330	SAT2	Arginine_and_proline_metabolism
hsa00330	SMOX	Arginine_and_proline_metabolism
hsa00330	SRM	Arginine_and_proline_metabolism
hsa00340	ALDH1A3	Histidine_metabolism
hsa00340	ALDH1B1	Histidine_metabolism
hsa00340	ALDH2	Histidine_metabolism
hsa00340	ALDH3A1	Histidine_metabolism
hsa00340	ALDH3A2	Histidine_metabolism
hsa00340	ALDH3B1	Histidine_metabolism
hsa00340	ALDH3B2	Histidine_metabolism
hsa00340	ALDH7A1	Histidine_metabolism
hsa00340	ALDH9A1	Histidine_metabolism
hsa00340	AMDHD1	Histidine_metabolism
hsa00340	AOC1	Histidine_metabolism
hsa00340	ASPA	Histidine_metabolism
hsa00340	C9orf41	Histidine_metabolism
hsa00340	CARNS1	Histidine_metabolism
hsa00340	CNDP1	Histidine_metabolism
hsa00340	CNDP2	Histidine_metabolism
